Date	1yr	2yr	3yr	4yr	5yr	8yr	10yr	15yr	20yr	25yr	30yr
2016-09-29 00:00:00.000	0.0538214076332366	0.0422514766820647	0.0522565612439685	0.108630173459456	0.202694382251067	0.565707251080827	0.788111359960331	1.17198791302515	1.38660478551182	1.51736396418203	1.6046880374613
2016-09-28 00:00:00.000	0.0572024056998188	0.0377772975602042	0.0394109313420543	0.087796097445203	0.174907882150244	0.524579502039924	0.74283826064252	1.12314968547622	1.33690521379553	1.46728324591641	1.55436774185582
2016-09-27 00:00:00.000	0.0671059806063745	0.0463110247780563	0.0468795691215718	0.0936898982338619	0.17873107526496	0.52134610600918	0.735531511347221	1.10904746133302	1.31908589254008	1.44721083363363	1.53279196168132
2016-09-26 00:00:00.000	0.0653647680884717	0.0543163817701142	0.0621563423031546	0.114765970253572	0.204577338069623	0.557242283492032	0.775696277397175	1.15539715507227	1.36859756823779	1.49861847054775	1.58546292474682
2016-09-23 00:00:00.000	0.0769912104940929	0.0687288563474553	0.0783556309087885	0.132107174753315	0.222814757768397	0.578426021081047	0.799172371767476	1.18392437800043	1.40042029565586	1.53252279518408	1.62076593599703
2016-09-22 00:00:00.000	0.0647135875449401	0.0597884955448436	0.0711050038669114	0.125552184903555	0.216436344081572	0.571762564738343	0.792384401963009	1.17725379947422	1.39396799673603	1.52622782438645	1.61457887303489
2016-09-21 00:00:00.000	0.076523379730542	0.078184053500685	0.0985381384204231	0.164237906527731	0.267090472704368	0.652956588276243	0.887124641600234	1.29025766628108	1.51546612703441	1.65267132252076	1.74430023185881
2016-09-20 00:00:00.000	0.0707854753976278	0.0743818414203901	0.0954287744269422	0.161188268378254	0.263680767746166	0.647002008724407	0.879050735692299	1.27772762027161	1.50013025088764	1.63557943508277	1.72603045244408
2016-09-19 00:00:00.000	0.0967161016236062	0.101790213035358	0.128354616370885	0.20356517089386	0.316475108247438	0.720561042644974	0.95630830960598	1.35041115683903	1.56642047509696	1.69747229193513	1.78493574016012
2016-09-16 00:00:00.000	0.0861516710868315	0.0901892674622928	0.11577881262248	0.19158354927562	0.305669664419561	0.709955037900656	0.942609758075008	1.32693007940068	1.53593672388936	1.6625361495711	1.74700915115005
2016-09-15 00:00:00.000	0.0917071205824627	0.105329875889026	0.136833424521754	0.217264170736087	0.334930853478355	0.743796565422095	0.976061511517123	1.35656326131652	1.5624848263939	1.68710217477761	1.77024290400882
2016-09-14 00:00:00.000	0.112286700215591	0.125131977146253	0.153390875215109	0.22961639086656	0.342915427184565	0.740613476435747	0.967544807962728	1.33986353096365	1.54145939180181	1.6634646706057	1.74486296298171
2016-09-13 00:00:00.000	0.12969391486255	0.135254289305919	0.158620560185341	0.233374687346988	0.346817916708808	0.743611378666209	0.967142902907625	1.32947864997215	1.52417446927142	1.64183667369411	1.72032364394976
2016-09-12 00:00:00.000	0.110228966435955	0.113807342699346	0.136257861884204	0.210258696758814	0.322874146363361	0.716920314237157	0.938832629932129	1.29842622280112	1.4916119611974	1.60835789672493	1.68623339091321
2016-09-09 00:00:00.000	0.124125314139967	0.128028436620298	0.148677557436017	0.219953765530789	0.329702221248951	0.717063948245844	0.936293105150554	1.2924153924688	1.48396652625529	1.59974553406999	1.67697754982696
2016-09-08 00:00:00.000	0.0959348265876514	0.0942683172418413	0.105098766864131	0.163337250222284	0.259555737867245	0.616525611583896	0.824840794732751	1.16924372946592	1.35626293133644	1.46948420577484	1.54502439592674
2016-09-07 00:00:00.000	0.045006118522295	0.0377351608417342	0.0422927972884679	0.0937112515586591	0.183621896605501	0.529042629738008	0.734775385079445	1.07899373277576	1.26716805573635	1.38122651027119	1.45733696042476
2016-09-06 00:00:00.000	0.0577303187945688	0.0481204029050275	0.0577323110814376	0.110979728104255	0.199244304593904	0.53499007187181	0.737482231836673	1.08228184321941	1.27325263899687	1.38935088786489	1.4668568666643
2016-09-05 00:00:00.000	0.0848300241393929	0.0808198449664843	0.0959143600784529	0.15375654786105	0.244833740158157	0.577997128079133	0.773623623627273	1.10082831220364	1.28007221949336	1.38879442045186	1.46135239177863
2016-09-02 00:00:00.000	0.100096447314613	0.0973584506834158	0.113365461632853	0.173178562631193	0.266838832985883	0.60662398080833	0.804490367998945	1.13324902521725	1.31257598126053	1.42125364018488	1.49377308580068
2016-09-01 00:00:00.000	0.0915494977887121	0.0799004914146195	0.0857320298084829	0.134955842050388	0.219118411026997	0.542057082653002	0.7363763039681	1.06551100749792	1.24703651785092	1.35728000083	1.43086562601522
2016-08-31 00:00:00.000	0.115306055025144	0.103359085009913	0.098736973478708	0.134452898765858	0.206136379539146	0.508461745286404	0.7000445142884	1.03426053912177	1.22174541683675	1.33600034806296	1.41230218263444
2016-08-30 00:00:00.000	0.119152763208064	0.11080296514443	0.10884221879035	0.145262162077131	0.215945021512098	0.510370967586127	0.696131930625832	1.01965324411113	1.2009981554856	1.31149633364411	1.3852879292632
2016-08-26 00:00:00.000	0.103623708624134	0.0927889999433162	0.0914569604772097	0.130596142681938	0.204730592351332	0.507140337659528	0.695133813047732	1.0192095046536	1.19969481095854	1.30951311681566	1.38283451029828
2016-08-25 00:00:00.000	0.11194854235832	0.0893003821710536	0.0920062906681451	0.138876501716823	0.220140152273274	0.53421805021312	0.724777358628881	1.05027950949452	1.23092036167503	1.34078784352929	1.41413940337842
2016-08-24 00:00:00.000	0.114789992922404	0.0869248360102048	0.0873676870449813	0.133948496984537	0.215932121198215	0.53313657600178	0.725031442953217	1.05177503642819	1.23270376755569	1.34269110107272	1.41611697242259
2016-08-23 00:00:00.000	0.114916832043299	0.0764364350459346	0.0722160279970296	0.116489264815733	0.197391459383311	0.515599099168895	0.709988905289993	1.04334537521638	1.22882660286301	1.34170662557875	1.41707687410384
2016-08-22 00:00:00.000	0.123190868547063	0.0824116839812206	0.0768025732860167	0.121561568975181	0.204617572597598	0.534120930754867	0.736403840411093	1.08433740715661	1.27828142577222	1.39635780084655	1.47520243307713
2016-08-19 00:00:00.000	0.142594960887443	0.101241880264169	0.0963281216717959	0.144321118717272	0.231942669355512	0.573381427496322	0.779586808122712	1.12960678398801	1.32298672804643	1.44048300539303	1.51891561323234
2016-08-18 00:00:00.000	0.147949936060154	0.0962913386826969	0.0800076781032999	0.117875293685188	0.197418871573163	0.525699886077291	0.728798144028264	1.07727574311123	1.27085122328321	1.38858129026471	1.46718050308892
2016-08-17 00:00:00.000	0.152527592573293	0.0978857772068409	0.0790754679655947	0.115227034016918	0.194007260543216	0.524431757941723	0.730666840888716	1.08647545488068	1.28479064738389	1.40549057178232	1.48608141240951
2016-08-16 00:00:00.000	0.180460992600207	0.123852695129845	0.10384174585969	0.138675791736542	0.215721760448151	0.53905481574672	0.74033543463452	1.08661443802083	1.27923131197245	1.39640841675781	1.47464132308597
2016-08-15 00:00:00.000	0.149614538483078	0.0881998737382261	0.0631220989150805	0.0938539581493814	0.168042734638796	0.488495404956169	0.690259129828075	1.03912488761502	1.23368042793333	1.35209329837798	1.43115657901924
2016-08-12 00:00:00.000	0.139450197054725	0.0808501250216587	0.0566889358019296	0.0850896851976479	0.154879130617225	0.460747788436855	0.65577477014287	0.996482089866335	1.18782759841487	1.3044784254471	1.38238592609674
2016-08-11 00:00:00.000	0.150249558829785	0.0898659302959182	0.0678743261848247	0.0978405180984687	0.167557584575651	0.466535822351233	0.655474541280832	0.984404653077986	1.16887305544626	1.2813095939284	1.35640094609399
2016-08-10 00:00:00.000	0.110716314514026	0.0481559200839143	0.0282268077921977	0.0640084812945751	0.141765320332432	0.466790220875302	0.669850516103399	1.02131028101264	1.21777536623984	1.33744481941238	1.41735863162005
2016-08-09 00:00:00.000	0.0839041300941368	0.027074016362949	0.0106620821098247	0.0507820806384451	0.13463257123405	0.485498141649288	0.706888722747223	1.09400503386996	1.31199679052396	1.44501716007641	1.53387340450115
2016-08-08 00:00:00.000	0.0967589590830986	0.0406532499859225	0.0266501440554734	0.0710690504216238	0.16027916914334	0.526935053683397	0.756128419703961	1.15462132672322	1.37823105350843	1.51457052230839	1.60563190003311
2016-08-05 00:00:00.000	0.115828578671184	0.0703466066654723	0.0635366841942986	0.111778824760433	0.202501310346825	0.568308605843093	0.796323027407464	1.19351106325207	1.41686355632697	1.55313193937134	1.64415629094878
2016-08-04 00:00:00.000	0.0954141847946843	0.0547348991344343	0.0496758356383076	0.0971825615747157	0.186264863400565	0.550328336012917	0.780992733642316	1.18873981071976	1.4204731645133	1.56223940786001	1.65698226812847
2016-08-03 00:00:00.000	0.152007178516289	0.14180806247257	0.163483132608011	0.233127921398868	0.339085271761252	0.726161682220416	0.957862282249344	1.35470090861776	1.57599953955334	1.71080414389189	1.80082989678381
2016-08-02 00:00:00.000	0.159787563937819	0.153009079420174	0.175805331134971	0.244972949354905	0.349867854292896	0.735298713441601	0.967909430444225	1.36925491797055	1.59423712993392	1.73146055333029	1.82312156373777
2016-08-01 00:00:00.000	0.141293448142976	0.13038934977474	0.144918425146701	0.203326559272199	0.297538687433008	0.663264430330734	0.89301146088685	1.30107930341159	1.53437468361366	1.67737399405293	1.77297871471409
2016-07-29 00:00:00.000	0.0766682217251624	0.0708168086259953	0.0901158894093257	0.15188455883175	0.248220744089522	0.616865855711035	0.847869602652729	1.25897054600796	1.49457433570943	1.63910963488054	1.73575857368946
2016-07-28 00:00:00.000	0.0985711996573269	0.0899409360290093	0.106634367333758	0.167754667448428	0.265322715353378	0.643198177412962	0.880913111343551	1.30414405927155	1.54659840765283	1.69530052021469	1.79472990858243
2016-07-27 00:00:00.000	0.0896198113094826	0.0831963729432061	0.103526085657357	0.16973783135299	0.272751806889904	0.662266076055973	0.902830848369085	1.32514795257295	1.56468999185202	1.71122060772622	1.80914913399191
2016-07-26 00:00:00.000	0.126111231637749	0.126484832837193	0.155366431156612	0.23223271049817	0.346193411936868	0.759175800417111	1.00638417998877	1.43063509477313	1.66762163489387	1.81204589311631	1.90850313067605
2016-07-25 00:00:00.000	0.0920295237618607	0.0968561529070655	0.129328697324116	0.209292489665991	0.325783152086956	0.74275351751556	0.990463049554835	1.41353770570669	1.64915315119878	1.7926433253723	1.88846595753211
2016-07-22 00:00:00.000	0.0969340247688244	0.103585320238064	0.135823010120806	0.214696767977962	0.330047938910116	0.745916837567551	0.994575355019967	1.4213327619309	1.6597574548249	1.80506539719831	1.90211367710765
2016-07-21 00:00:00.000	0.132531030628247	0.144027063026009	0.17759217489095	0.256354212681842	0.371129858885944	0.785496671951869	1.0337645946799	1.46046415404903	1.69905657133955	1.84449167170797	1.94162741561574
2016-07-20 00:00:00.000	0.138784781785395	0.152422886048953	0.185515915619394	0.261507749830958	0.37231049387394	0.774885972382622	1.01780200473565	1.43776823866679	1.67355261307329	1.81741813881426	1.91352180948162
2016-07-19 00:00:00.000	0.147743859127614	0.156578106443561	0.183970731679661	0.254628083689479	0.36077088679205	0.752954650282511	0.99104787126274	1.40320932716074	1.63461639166267	1.77579294764729	1.87009727740959
2016-07-18 00:00:00.000	0.142472141226868	0.152198407237147	0.180946984631269	0.253198139688582	0.360857859062325	0.755818857860247	0.994413316219589	1.40605701880201	1.63667218721069	1.77729429303424	1.87122025255626
2016-07-15 00:00:00.000	0.146853987344819	0.155577267508455	0.185649467893167	0.261449245880341	0.373506068335683	0.778434468620137	1.0194719779725	1.43042830567226	1.65880796943827	1.79780176171177	1.89061084744523
2016-07-14 00:00:00.000	0.129205792866038	0.13569413123542	0.16400352269641	0.237024997603807	0.345315234699806	0.737042511208008	0.970299641774663	1.36807100986707	1.58915772018343	1.72371851922791	1.81356825088165
2016-07-13 00:00:00.000	0.104004151347459	0.106609340680297	0.130344441477082	0.198200085478284	0.301720612579848	0.686018859059345	0.919301893323787	1.32262580779634	1.54883042854277	1.68679443030499	1.77894827749068
2016-07-12 00:00:00.000	0.156947723922762	0.164284666519521	0.191487557978576	0.261200388504168	0.365395946480973	0.748895511181802	0.981367615841755	1.38373596104553	1.60968999461577	1.74755362644277	1.83964695762895
2016-07-11 00:00:00.000	0.144924599931251	0.141262116546326	0.158084174964479	0.219681890038803	0.318161329159139	0.694502277056053	0.926346466335071	1.33026428307663	1.55778550310652	1.6966803794827	1.78946976222238
2016-07-08 00:00:00.000	0.123413228917002	0.118794899027908	0.134915015188763	0.19829177438071	0.300100677769866	0.685770201900038	0.920176737756195	1.32329275088527	1.5482273468804	1.68521967677449	1.77670102024254
2016-07-07 00:00:00.000	0.138061090000408	0.131682058719917	0.149650818021163	0.217202941301897	0.323855470693246	0.720109253593249	0.957288343902096	1.36072764531157	1.584267045907	1.72019783766044	1.81094815742259
2016-07-06 00:00:00.000	0.131610247536251	0.126796477456548	0.146175530830206	0.214030437808166	0.319654486362975	0.707351324936489	0.937380889215733	1.32629982905612	1.54097518197203	1.67140936211803	1.75847928556732
2016-07-05 00:00:00.000	0.113605861690003	0.106435727966003	0.128487219406281	0.201907572453264	0.313852751747978	0.71564744137258	0.949999265780122	1.34167041660298	1.55634668012548	1.68659408013951	1.77352132609678
2016-07-04 00:00:00.000	0.137172463935009	0.133196088393639	0.16049125079407	0.239548610684359	0.356682085441928	0.769380292981836	1.00782424574604	1.40456048783064	1.62152882469062	1.75311693919653	1.8409346988923
2016-07-01 00:00:00.000	0.151886994491024	0.147061357690781	0.175287215159692	0.257048428835827	0.377529181914493	0.797674539285609	1.03796856344003	1.43467504329036	1.65056230382779	1.78136507931346	1.86864674389056
2016-06-30 00:00:00.000	0.126837847172423	0.115283339515582	0.149027754028275	0.243108944762316	0.377688147451583	0.8297976140625	1.08067619053291	1.48666666827308	1.70507543013421	1.83713029568722	1.92522421831954
2016-06-29 00:00:00.000	0.1843626573105	0.172062319562283	0.204594387447443	0.296394853253812	0.42808000665211	0.871869513311152	1.11883321708652	1.51932050167791	1.73503775751318	1.865494872007	1.95252537621556
2016-06-28 00:00:00.000	0.167727792305916	0.153914005791567	0.186781105212175	0.280927468002989	0.416449634432325	0.874917579172596	1.13090730438654	1.54704192001638	1.77151503319588	1.90730374119147	1.99789409935703
2016-06-27 00:00:00.000	0.15145067590403	0.132585972264021	0.162623112930937	0.256690862741538	0.394333972047223	0.865090024816695	1.12962602016529	1.56117126717914	1.79440107909974	1.93553320019844	2.02969216280291
2016-06-24 00:00:00.000	0.242880254471256	0.248147188329639	0.296198004309822	0.402125345457716	0.546312394754889	1.01716923880972	1.27521044065819	1.69086554350018	1.91404827249011	2.04895624958497	2.13895122314246
2016-06-23 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2016-06-22 00:00:00.000	0.40742773208029	0.468455469094664	0.543623920731573	0.658691160645475	0.802702678168377	1.25962973395368	1.51052772425366	1.91852886863804	2.13913570076196	2.27267502054826	2.3617734306804
2016-06-21 00:00:00.000	0.410764737231073	0.46733132574035	0.534624566371278	0.64101841366071	0.777473461270972	1.22307506293877	1.4732457136974	1.88587156310311	2.11082184400517	2.24720099550415	2.33821288255986
2016-06-20 00:00:00.000	0.39863037065313	0.443458934906182	0.503502978613124	0.605361166018081	0.7391537053973	1.18328657159266	1.43491019725768	1.85198185087416	2.07998924611352	2.21829566809475	2.31060054042302
2016-06-17 00:00:00.000	0.331276340838649	0.359975362884768	0.410230330313865	0.506262179801276	0.636669088039632	1.07737972253084	1.32876728620186	1.74633324346081	1.97479555584348	2.11339263592816	2.20589258356723
2016-06-16 00:00:00.000	0.292947025473378	0.3168244222989	0.366935716978745	0.464723737278483	0.596795107667258	1.03622399514416	1.2829523515641	1.6879582988075	1.90792523603744	2.041172586563	2.13008396434879
2016-06-15 00:00:00.000	0.289062686413111	0.31860531742689	0.374554319945997	0.476620806300065	0.611206060389424	1.05124174873783	1.29602562290914	1.69612879835386	1.9129854118233	2.04430535095146	2.13192713875754
2016-06-14 00:00:00.000	0.304259503708071	0.330748337543607	0.383569497634628	0.483564050805363	0.61750084007075	1.0620400499354	1.31200445364019	1.72334125696589	1.94716018799641	2.08279595894951	2.17330629613194
2016-06-13 00:00:00.000	0.330976099720504	0.374857232477943	0.443281024758235	0.554497653325736	0.695410275595076	1.14508685493573	1.39299192968707	1.79754163419066	2.01682687111282	2.14963772020227	2.23825685782
2016-06-10 00:00:00.000	0.33504785726084	0.384469503001927	0.455767440313437	0.566864886447238	0.706087102192843	1.15072014992101	1.39769701049963	1.80399578786261	2.02546338442435	2.15975627842877	2.24937967965302
2016-06-09 00:00:00.000	0.322878750819289	0.375662378592168	0.450946326097235	0.566517856567117	0.710005509459943	1.16302554829422	1.41224904233881	1.81951845170456	2.04061148553858	2.17456821793287	2.26395708271773
2016-06-08 00:00:00.000	0.316866540320548	0.373880700021534	0.451606976392327	0.569265852644651	0.714861175485737	1.174087405674	1.42674897701913	1.83974021844344	2.0639745384176	2.19983835849269	2.29050013811785
2016-06-07 00:00:00.000	0.328046824104122	0.355244659563514	0.428988823943	0.551983570737624	0.705175716055395	1.18204626546863	1.44086784271729	1.86060362383236	2.08761072450714	2.22507100099663	2.31679158153171
2016-06-06 00:00:00.000	0.315675056222364	0.364974535548335	0.435057975113562	0.555580733329553	0.710686664385918	1.19931332816421	1.46099494433942	1.8764667694082	2.09771597364146	2.23126601922772	2.32034040682724
2016-06-03 00:00:00.000	0.302523377694852	0.356500708505969	0.431387857273968	0.554445247847823	0.710004025298927	1.19427734015294	1.45232238198534	1.86146131626832	2.07926358917943	2.2107318085085	2.29841779152065
2016-06-02 00:00:00.000	0.325352518022304	0.396733585471898	0.484166402902853	0.615631020413199	0.776165767570447	1.26279380363323	1.51804986191741	1.9196037527879	2.13254976736009	2.26101503736753	2.34669317412382
2016-06-01 00:00:00.000	0.339865054933153	0.420472227456248	0.513112502965907	0.647029391979981	0.808158531500647	1.29137511592132	1.54329704067604	1.93842096464167	2.1476520783646	2.2738498619264	2.35801393833188
2016-05-31 00:00:00.000	0.349353313926715	0.453473559429174	0.562906769532567	0.70676436805055	0.872940252460142	1.35813732610974	1.60834796247118	1.9997718955836	2.20693330248217	2.33188366115036	2.41521621825107
2016-05-27 00:00:00.000	0.373942720893883	0.476686261153958	0.578010218429448	0.713655375939748	0.873992242564903	1.35593238584524	1.60993714607081	2.0121441734605	2.2263118792522	2.35560369448766	2.44183971428188
2016-05-26 00:00:00.000	0.357202664765532	0.456289362229834	0.555289117671665	0.688713300574406	0.847370559577287	1.32944982522099	1.58636145012712	1.99647898773072	2.21589204069285	2.34845732895861	2.43688499028688
2016-05-25 00:00:00.000	0.386299221488073	0.455612030786146	0.57145419313267	0.7215925086971	0.888262073528256	1.36680148643631	1.61952805007233	2.0307654740074	2.25511168341499	2.39134392181237	2.48229016693277
2016-05-24 00:00:00.000	0.394910742265742	0.465304775876962	0.581339989103036	0.732655776244018	0.901480245607145	1.38822556174429	1.64552855852489	2.06370385166634	2.2915047036699	2.42977417573471	2.52207305661454
2016-05-23 00:00:00.000	0.376134030615738	0.434383193446486	0.545520140168421	0.696985486317825	0.868726979287882	1.36775325438059	1.63149071082316	2.0586644380538	2.29066390660273	2.4313718966994	2.52528629140014
2016-05-20 00:00:00.000	0.376450243996018	0.432271933084039	0.541809272555227	0.692844042928531	0.865026696554771	1.36733334041974	1.63321372666236	2.06387593449806	2.29770383971799	2.43950538232749	2.53414774371328
2016-05-19 00:00:00.000	0.36545766782643	0.412838813330207	0.516159357670531	0.663209380587748	0.833194394764014	1.33489734687351	1.60227807458146	2.03677656499313	2.27307151194458	2.41640979623665	2.51208151049431
2016-05-18 00:00:00.000	0.365687257983538	0.409753892127895	0.511084995704181	0.657794518724408	0.828605269492666	1.33513102356742	1.60546264316013	2.04458328783848	2.28323719563062	2.42797757086155	2.52458173660242
2016-05-17 00:00:00.000	0.333591428236391	0.359762671638375	0.450730258077225	0.59131006906874	0.758441952622757	1.26058996909033	1.53017215373086	1.96905787243753	2.20783296390408	2.3526727376554	2.44934564141723
2016-05-16 00:00:00.000	0.340692441358392	0.371248686359493	0.466108875997939	0.610265710344304	0.780400205896825	1.287290007618	1.55741896146129	1.99482658369412	2.23196947672968	2.37571152341127	2.4716408704509
2016-05-13 00:00:00.000	0.32975163459934	0.355612246183057	0.44727121590018	0.589289318473973	0.758197734987753	1.26529246008786	1.53715416226667	1.9791661021916	2.21941845885736	2.36512351162061	2.46237072831119
2016-05-12 00:00:00.000	0.330882011312728	0.365463454417458	0.46309015186683	0.609527456200176	0.781780262462917	1.29460554672498	1.56813352288347	2.01156214818905	2.25217324569291	2.39804532634329	2.49539902861202
2016-05-11 00:00:00.000	0.32770751593878	0.356402743282302	0.450642583839489	0.596138503377652	0.768811620457655	1.28392323014834	1.55772323031265	1.99942097211165	2.23820363893572	2.38284288264659	2.47936105759137
2016-05-10 00:00:00.000	0.326019856623727	0.353930537993108	0.44853284943045	0.595601245817257	0.770318578390139	1.28998957399968	1.56479512425527	2.00597629641956	2.24369430585427	2.38758758647073	2.48359821753716
2016-05-09 00:00:00.000	0.335658282288875	0.367468347037381	0.462976275522031	0.610046229904171	0.784532789002945	1.30333261715698	1.57752895224483	2.01738258524511	2.25423082369129	2.39757539914733	2.49321767906587
2016-05-06 00:00:00.000	0.341246099169013	0.377352697968369	0.474486815468822	0.621295954393375	0.794354021889454	1.30648155365165	1.57642852331898	2.00889208118751	2.24159918117031	2.3824203266734	2.47637743806681
2016-05-05 00:00:00.000	0.3542854278753	0.401297308673065	0.507762178529969	0.662485771477073	0.841607966224345	1.36126678232218	1.63074918996227	2.05779982734735	2.28612161566204	2.42412347719403	2.51618505702562
2016-05-04 00:00:00.000	0.3720041135991	0.427814716978769	0.541602693697651	0.702577706518426	0.886332632798581	1.40991429070914	1.67701656358972	2.09551216404908	2.31777447378536	2.45195500656459	2.54145431205266
2016-05-03 00:00:00.000	0.382488814090243	0.44343607007411	0.557130133539552	0.715404919354867	0.895451204499675	1.40840659309589	1.67043490273744	2.081469081021	2.29991916167995	2.43181337527003	2.51978885469208
2016-04-29 00:00:00.000	0.404879579134398	0.479947799847569	0.603133879905204	0.76885034920009	0.954916585484877	1.47921569259148	1.74499169344657	2.16001136270751	2.3800259587859	2.512808994515	2.60137297907388
2016-04-28 00:00:00.000	0.407827642027403	0.484188403654784	0.60542089865363	0.768545378581909	0.95263412456017	1.47640553832433	1.74439929167312	2.16548152454643	2.38948103266527	2.52474624941017	2.61497177452434
